"skill_id","triggers","score","src_path"
"azure-ai-projects-ts","azure;ai;projects;ts","6","src/antigravity-awesome-skills/skills/azure-ai-projects-ts/SKILL.md"
"azure-ai-translation-ts","azure;ai;translation;ts","6","src/antigravity-awesome-skills/skills/azure-ai-translation-ts/SKILL.md"
"building-c2-infrastructure-with-sliver-framework","building;c2;infrastructure;with;sliver","6","src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-c2-infrastructure-with-sliver-framework/SKILL.md"
"clawsec-suite","clawsec;suite","6","src/prompt-security-clawsec/skills/clawsec-suite/SKILL.md"
"detecting-suspicious-powershell-execution","detecting;suspicious;powershell;execution","6","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-suspicious-powershell-execution/SKILL.md"
"error-debugging-error-analysis","error;debugging;error;analysis","6","src/antigravity-awesome-skills/skills/error-debugging-error-analysis/SKILL.md"
"error-diagnostics-error-analysis","error;diagnostics;error;analysis","6","src/antigravity-awesome-skills/skills/error-diagnostics-error-analysis/SKILL.md"
"hunting-for-anomalous-powershell-execution","hunting;for;anomalous;powershell;execution","6","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-anomalous-powershell-execution/SKILL.md"
"hunting-for-webshell-activity","hunting;for;webshell;activity","6","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-webshell-activity/SKILL.md"
"on-call-handoff-patterns","on;call;handoff;patterns","6","src/antigravity-awesome-skills/skills/on-call-handoff-patterns/SKILL.md"
"service-mesh-observability","service;mesh;observability","6","src/antigravity-awesome-skills/skills/service-mesh-observability/SKILL.md"
"slo-implementation","slo;implementation","6","src/antigravity-awesome-skills/skills/slo-implementation/SKILL.md"
"auditing-cloud-with-cis-benchmarks","auditing;cloud;with;cis;benchmarks","5","src/mukul975-Anthropic-Cybersecurity-Skills/skills/auditing-cloud-with-cis-benchmarks/SKILL.md"
"building-cloud-siem-with-sentinel","building;cloud;siem;with;sentinel","5","src/mukul975-Anthropic-Cybersecurity-Skills/skills/building-cloud-siem-with-sentinel/SKILL.md"
"detecting-cloud-threats-with-guardduty","detecting;cloud;threats;with;guardduty","5","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-cloud-threats-with-guardduty/SKILL.md"
"detecting-compromised-cloud-credentials","detecting;compromised;cloud;credentials","5","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-compromised-cloud-credentials/SKILL.md"
"detecting-cryptomining-in-cloud","detecting;cryptomining;in;cloud","5","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-cryptomining-in-cloud/SKILL.md"
"environment-setup-guide","environment;setup;guide","5","src/antigravity-awesome-skills/skills/environment-setup-guide/SKILL.md"
"implementing-cloud-dlp-for-data-protection","implementing;cloud;dlp;for;data","5","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-cloud-dlp-for-data-protection/SKILL.md"
"implementing-cloud-trail-log-analysis","implementing;cloud;trail;log;analysis","5","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-cloud-trail-log-analysis/SKILL.md"
"implementing-cloud-waf-rules","implementing;cloud;waf;rules","5","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-cloud-waf-rules/SKILL.md"
"implementing-cloud-workload-protection","implementing;cloud;workload;protection","5","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-cloud-workload-protection/SKILL.md"
"managing-cloud-identity-with-okta","managing;cloud;identity;with;okta","5","src/mukul975-Anthropic-Cybersecurity-Skills/skills/managing-cloud-identity-with-okta/SKILL.md"
"securing-kubernetes-on-cloud","securing;kubernetes;on;cloud","5","src/mukul975-Anthropic-Cybersecurity-Skills/skills/securing-kubernetes-on-cloud/SKILL.md"
"analyzing-azure-activity-logs-for-threats","analyzing;azure;activity;logs;for","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-azure-activity-logs-for-threats/SKILL.md"
"analyzing-cobalt-strike-beacon-configuration","analyzing;cobalt;strike;beacon;configuration","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-cobalt-strike-beacon-configuration/SKILL.md"
"analyzing-linux-audit-logs-for-intrusion","analyzing;linux;audit;logs;for","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-linux-audit-logs-for-intrusion/SKILL.md"
"analyzing-linux-kernel-rootkits","analyzing;linux;kernel;rootkits","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-linux-kernel-rootkits/SKILL.md"
"analyzing-prefetch-files-for-execution-history","analyzing;prefetch;files;for;execution","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-prefetch-files-for-execution-history/SKILL.md"
"analyzing-usb-device-connection-history","analyzing;usb;device;connection;history","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-usb-device-connection-history/SKILL.md"
"analyzing-windows-amcache-artifacts","analyzing;windows;amcache;artifacts","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-windows-amcache-artifacts/SKILL.md"
"analyzing-windows-event-logs-in-splunk","analyzing;windows;event;logs;in","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-windows-event-logs-in-splunk/SKILL.md"
