"skill_id","triggers","score","src_path"
"securing-helm-chart-deployments","securing;helm;chart;deployments","11","src/mukul975-Anthropic-Cybersecurity-Skills/skills/securing-helm-chart-deployments/SKILL.md"
"security-audit","security;audit","11","src/antigravity-awesome-skills/skills/security-audit/SKILL.md"
"security-auditor","security;auditor","11","src/antigravity-awesome-skills/skills/security-auditor/SKILL.md"
"security-scanning-security-dependencies","security;scanning;security;dependencies","11","src/antigravity-awesome-skills/skills/security-scanning-security-dependencies/SKILL.md"
"security-scanning-security-hardening","security;scanning;security;hardening","11","src/antigravity-awesome-skills/skills/security-scanning-security-hardening/SKILL.md"
"security-scanning-security-sast","security;scanning;security;sast","11","src/antigravity-awesome-skills/skills/security-scanning-security-sast/SKILL.md"
"smtp-penetration-testing","smtp;penetration;testing","11","src/antigravity-awesome-skills/skills/smtp-penetration-testing/SKILL.md"
"sql-injection-testing","sql;injection;testing","11","src/antigravity-awesome-skills/skills/sql-injection-testing/SKILL.md"
"ssh-penetration-testing","ssh;penetration;testing","11","src/antigravity-awesome-skills/skills/ssh-penetration-testing/SKILL.md"
"testing-for-json-web-token-vulnerabilities","testing;for;json;web;token","11","src/mukul975-Anthropic-Cybersecurity-Skills/skills/testing-for-json-web-token-vulnerabilities/SKILL.md"
"vulnerability-scanner","vulnerability;scanner","11","src/antigravity-awesome-skills/skills/vulnerability-scanner/SKILL.md"
"web-security-testing","web;security;testing","11","src/antigravity-awesome-skills/skills/web-security-testing/SKILL.md"
"auth-implementation-patterns","auth;implementation;patterns","10","src/antigravity-awesome-skills/skills/auth-implementation-patterns/SKILL.md"
"performing-ssl-tls-security-assessment","performing;ssl;tls;security;assessment","10","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-ssl-tls-security-assessment/SKILL.md"
"security-compliance-compliance-check","security;compliance;compliance;check","10","src/antigravity-awesome-skills/skills/security-compliance-compliance-check/SKILL.md"
"implementing-bgp-security-with-rpki","implementing;bgp;security;with;rpki","9","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-bgp-security-with-rpki/SKILL.md"
"laravel-security-audit","laravel;security;audit","9","src/antigravity-awesome-skills/skills/laravel-security-audit/SKILL.md"
"protocol-reverse-engineering","protocol;reverse;engineering","9","src/antigravity-awesome-skills/skills/protocol-reverse-engineering/SKILL.md"
"reverse-engineering-android-malware-with-jadx","reverse;engineering;android;malware;with","9","src/mukul975-Anthropic-Cybersecurity-Skills/skills/reverse-engineering-android-malware-with-jadx/SKILL.md"
"reverse-engineering-dotnet-malware-with-dnspy","reverse;engineering;dotnet;malware;with","9","src/mukul975-Anthropic-Cybersecurity-Skills/skills/reverse-engineering-dotnet-malware-with-dnspy/SKILL.md"
"reverse-engineering-malware-with-ghidra","reverse;engineering;malware;with;ghidra","9","src/mukul975-Anthropic-Cybersecurity-Skills/skills/reverse-engineering-malware-with-ghidra/SKILL.md"
"reverse-engineering-ransomware-encryption-routine","reverse;engineering;ransomware;encryption;routine","9","src/mukul975-Anthropic-Cybersecurity-Skills/skills/reverse-engineering-ransomware-encryption-routine/SKILL.md"
"testing-for-sensitive-data-exposure","testing;for;sensitive;data;exposure","9","src/mukul975-Anthropic-Cybersecurity-Skills/skills/testing-for-sensitive-data-exposure/SKILL.md"
"variant-analysis","variant;analysis","8","src/antigravity-awesome-skills/skills/variant-analysis/SKILL.md"
"analyzing-browser-forensics-with-hindsight","analyzing;browser;forensics;with;hindsight","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-browser-forensics-with-hindsight/SKILL.md"
"analyzing-linux-elf-malware","analyzing;linux;elf;malware","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-linux-elf-malware/SKILL.md"
"analyzing-macro-malware-in-office-documents","analyzing;macro;malware;in;office","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-macro-malware-in-office-documents/SKILL.md"
"analyzing-malware-behavior-with-cuckoo-sandbox","analyzing;malware;behavior;with;cuckoo","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-malware-behavior-with-cuckoo-sandbox/SKILL.md"
"analyzing-malware-family-relationships-with-malpedia","analyzing;malware;family;relationships;with","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-malware-family-relationships-with-malpedia/SKILL.md"
"analyzing-malware-persistence-with-autoruns","analyzing;malware;persistence;with;autoruns","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-malware-persistence-with-autoruns/SKILL.md"
"analyzing-malware-sandbox-evasion-techniques","analyzing;malware;sandbox;evasion;techniques","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-malware-sandbox-evasion-techniques/SKILL.md"
"analyzing-memory-forensics-with-lime-and-volatility","analyzing;memory;forensics;with;lime","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-memory-forensics-with-lime-and-volatility/SKILL.md"
"analyzing-mft-for-deleted-file-recovery","analyzing;mft;for;deleted;file","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-mft-for-deleted-file-recovery/SKILL.md"
"analyzing-network-covert-channels-in-malware","analyzing;network;covert;channels;in","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-network-covert-channels-in-malware/SKILL.md"
"analyzing-network-traffic-of-malware","analyzing;network;traffic;of;malware","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-network-traffic-of-malware/SKILL.md"
"analyzing-office365-audit-logs-for-compromise","analyzing;office365;audit;logs;for","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-office365-audit-logs-for-compromise/SKILL.md"
"analyzing-packed-malware-with-upx-unpacker","analyzing;packed;malware;with;upx","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-packed-malware-with-upx-unpacker/SKILL.md"
"analyzing-pdf-malware-with-pdfid","analyzing;pdf;malware;with;pdfid","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-pdf-malware-with-pdfid/SKILL.md"
"analyzing-security-logs-with-splunk","analyzing;security;logs;with;splunk","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/analyzing-security-logs-with-splunk/SKILL.md"
"anti-reversing-techniques","anti;reversing;techniques","7","src/antigravity-awesome-skills/skills/anti-reversing-techniques/SKILL.md"
"azure-identity-ts","azure;identity;ts","7","src/antigravity-awesome-skills/skills/azure-identity-ts/SKILL.md"
"broken-authentication","broken;authentication","7","src/antigravity-awesome-skills/skills/broken-authentication/SKILL.md"
"clawsec-nanoclaw","clawsec;nanoclaw","7","src/prompt-security-clawsec/skills/clawsec-nanoclaw/SKILL.md"
"clawtributor","clawtributor","7","src/prompt-security-clawsec/skills/clawtributor/SKILL.md"
"collecting-threat-intelligence-with-misp","collecting;threat;intelligence;with;misp","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/collecting-threat-intelligence-with-misp/SKILL.md"
"conducting-malware-incident-response","conducting;malware;incident;response","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/conducting-malware-incident-response/SKILL.md"
"conducting-memory-forensics-with-volatility","conducting;memory;forensics;with;volatility","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/conducting-memory-forensics-with-volatility/SKILL.md"
"conducting-social-engineering-penetration-test","conducting;social;engineering;penetration;test","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/conducting-social-engineering-penetration-test/SKILL.md"
"conducting-social-engineering-pretext-call","conducting;social;engineering;pretext;call","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/conducting-social-engineering-pretext-call/SKILL.md"
"configuring-active-directory-tiered-model","configuring;active;directory;tiered;model","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/configuring-active-directory-tiered-model/SKILL.md"
"configuring-hsm-for-key-storage","configuring;hsm;for;key;storage","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/configuring-hsm-for-key-storage/SKILL.md"
"configuring-ldap-security-hardening","configuring;ldap;security;hardening","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/configuring-ldap-security-hardening/SKILL.md"
"configuring-multi-factor-authentication-with-duo","configuring;multi;factor;authentication;with","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/configuring-multi-factor-authentication-with-duo/SKILL.md"
"correlating-security-events-in-qradar","correlating;security;events;in;qradar","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/correlating-security-events-in-qradar/SKILL.md"
"cpg-analysis","cpg;analysis","7","src/alinaqi-claude-bootstrap/skills/cpg-analysis/SKILL.md"
"detecting-anomalous-authentication-patterns","detecting;anomalous;authentication;patterns","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-anomalous-authentication-patterns/SKILL.md"
"detecting-container-escape-with-falco-rules","detecting;container;escape;with;falco","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-container-escape-with-falco-rules/SKILL.md"
"detecting-credential-dumping-techniques","detecting;credential;dumping;techniques","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-credential-dumping-techniques/SKILL.md"
"detecting-fileless-malware-techniques","detecting;fileless;malware;techniques","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-fileless-malware-techniques/SKILL.md"
"detecting-lateral-movement-with-splunk","detecting;lateral;movement;with;splunk","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-lateral-movement-with-splunk/SKILL.md"
"detecting-oauth-token-theft","detecting;oauth;token;theft","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-oauth-token-theft/SKILL.md"
"detecting-pass-the-hash-attacks","detecting;pass;the;hash;attacks","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-pass-the-hash-attacks/SKILL.md"
"detecting-spearphishing-with-email-gateway","detecting;spearphishing;with;email;gateway","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-spearphishing-with-email-gateway/SKILL.md"
"detecting-suspicious-oauth-application-consent","detecting;suspicious;oauth;application;consent","7","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-suspicious-oauth-application-consent/SKILL.md"
